Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
3951723256343550465,1057.7548667150204,5260.022863890001,0.05837825364318927,-0.9416981589931348,35.24804177545692,1215,3447,6412.531329040766
3952087967771302912,82.11330645476166,1032.60525986,0.17366917326887593,0.0,33.72093023255814,58,172,1116.4552580474503
3953433416230728705,306.0340898062416,4924.761779980001,0.16710402665017238,-0.35165820381900104,20.872865275142317,110,527,5267.632730434644
3953764659057081857,31.40328077004813,6048.86608919,0.12403094507422269,-0.04877111002072043,30.874785591766724,180,583,6086.386790412862
3956048468100538880,6.481915201961462,1373.56489,0.5248618803115559,0.0,71.42857142857143,20,28,1385.2954240050772
3956076827719377409,4196.637736934312,16790.01223802,0.09952801745500053,-0.8063202470780899,51.55771195097037,2019,3916,21068.27727983667
3957509601040585217,2492.696959553696,3174.1803667200006,0.025230098670961768,-327086.1676803956,26.954177897574123,300,1113,32714283.89766682
3960874214179953664,61.581341575735635,19567.47128569,0.16294781502532277,-0.06858682742405964,51.568381430363864,1233,2391,19637.540788158396
3962024093501274881,166.55542032157948,9314.494060179999,0.0740671788308047,-0.2860044887568397,26.472898664571876,337,1273,9510.39060116557
3966142151544441601,347.7608299048347,4883.80077594,0.0524887643645033,-0.818657335073484,53.20910973084886,1028,1932,5313.952226995828
3975304792994095360,46.02358248460653,2536.0810463,0.26256500497746604,-0.016558160660097854,42.65791632485644,1040,2438,2586.3860949003906
3975392755164484097,1777.19077351454,2330.27031414,0.0952051617352312,-24.912869229821478,27.99343903772553,512,1829,6599.70006225404
3976088733682659585,641.6025355691658,5901.15009982,0.14072490358441417,-0.7010980059451059,43.56787491115849,1226,2814,6614.26968501952
3977078013600312321,287.25569353800887,4622.351437599999,0.08962888162540021,-0.37691499273245443,32.64248704663213,1638,5018,4948.194919227508
3977116548751698176,63.19248495311155,603.98050076,0.03002374390411405,-0.6339488790722722,28.078817733990146,456,1624,730.86811105938
3977234346014419201,943.5726388254346,2427.2928308600003,0.30473586930247487,0.0,39.75903614457831,33,83,3373.91282837846
3978449781300392193,20.23847744127639,5888.6560088,0.12184255969003402,-0.04058849220626426,43.87755102040816,344,784,5914.171761058803
3981810242465907713,10.56414461821229,2836.47282999,0.19707291093117782,-0.006755908556026147,11.428571428571429,12,105,2849.683294573126
3983074113875692800,86.75230693142065,2424.8295199599997,0.36019860968207074,0.0,32.55813953488372,14,43,2515.1838129882412
3986814617275053313,971.3213589115675,16337.46188064,0.32978656861679667,-0.0014157277869388807,78.22172200337648,2780,3554,17312.222678016427
3987739404272887297,628.2566738654101,12464.6063154,0.04988250241110635,-0.888730765722701,22.826446280991735,1381,6050,13182.234890861791
3988071780777702657,2643.245498801672,3424.4699222,0.037341007638718324,-0.9701353931446888,37.316561844863735,890,2385,6165.102370392528
3988187872032603905,9747.273777354856,2599.7616706199997,0.09370312131348815,-1.9845105897689888,32.665139366170294,1711,5238,12546.42353816489
3988205565930333696,88.5966226980091,3283.93800993,0.07394235302005199,-0.568098020377189,38.00539083557952,141,371,3430.0838581959283
3991414786174551297,21.827582570881766,1787.9877156900002,0.12201028159519589,-0.0447492347158811,29.903536977491964,93,311,1815.510324548422
3993014919980212480,102.63031077119503,3078.6630103899997,0.1409523441274147,-0.020281622529802257,47.62589928057554,331,695,3184.7310068554493
3993222640082269952,41673.340181777974,1884.46844302,0.09188282957686446,-44872945970464.34,46.45286686103013,1434,3087,4487294597089993.0
3994879592543698688,78.6467351048544,3658.7650624,0.11938359825784214,-0.037075972631191334,55.283307810107196,361,653,3742.313230750552
3995532094997544704,-97.74802002398391,-12346.682218599999,-0.06424753066795916,-0.6808756168644521,21.401421252685505,1295,6051,-12376.985152244219
3996598927198996481,32110.642761791285,3509.04461888,0.11340118610445403,-7.364299511975917,36.8282600526118,980,2661,36357.25134372992
3998572645139652353,53.80033276460722,9603.58535988,0.2622908622566453,-0.012028577202665258,35.714285714285715,95,266,9661.211458987442
3998659472131949824,11.38071794091546,1449.32593976,0.3824381523639125,0.0,48.97959183673469,72,147,1464.5310392245547
3999240873283311617,816.158213056868,42574.473678790004,0.22750533430745362,-0.05653967403289695,52.32198142414861,2366,4522,43398.56091259324
3999845462424248576,4215.5619814996,5843.152606810001,0.22593466080542715,-500899324.3604672,43.490054249547924,1443,3318,50089942497.02066
4000222729738650369,337.80288482990545,1803.62013328,0.24808559855992124,-0.24972953987068258,56.05427974947808,537,958,2168.876828082573
4000877324693233921,-71.55246397218995,-836.1005588599955,-0.0023272441536932743,-1.0569504891131805,44.8595041322314,2714,6050,-801.9812463624044
4002413037164645377,1326.7826464618838,3686.9697606,0.12578252713206034,-0.12999458562363364,18.57638888888889,107,576,5028.009690895568
4004410127575640832,656.0284491771433,2905.76386668,0.18907823554700234,-0.7029933384456455,34.51676528599605,175,507,3633.9824320571774
4004713168329653760,13.676252273908526,1667.19861,0.27741111207010233,0.0,7.4074074074074066,2,27,1683.6489733946096
4006366295148391425,1217.9230133624699,3018.5418056999997,0.09097827663395502,-4204.568069633507,17.180616740088105,117,681,424694.1815651795
4008537296438699777,15.57884575144696,2330.84564531,0.10757234012134224,-0.03585594601329822,46.54205607476635,249,535,2351.08580906399
4008711265867865600,866.4220257249445,11298.706389769999,0.2662895922745808,-0.39073972539712365,42.13197969543147,166,394,12206.865283957402
4008804082027254529,28.520823700966197,3332.7334588699996,0.038694329695677106,-0.35222512908991677,54.051282051282044,527,975,3396.863738776914
4011626972687000576,132.66080893107295,5483.14982082,0.07725671532102779,-0.25137382240964856,38.408190224570674,2326,6056,5641.720579145249
4012994295026226176,9066.088857971645,2500.33664614,0.21500005019192853,-2330462017037496.5,40.03189792663477,251,627,2.3304620170376125e+17
4013955990069013504,156.07904767907706,1690.02704985,0.22928330457914473,-0.27988800868627806,65.92178770949721,236,358,1876.3877314434962
4013978721149559808,3786.777897086671,3778.8782239800003,0.16218865991701373,0.0,20.74829931972789,61,294,7567.278007665842
4014818740371615232,15.70006404384999,2013.6475100900002,0.1911128490456643,-0.007336836640991717,20.982986767485823,111,529,2031.992386288406
4016164457907769600,11.745836030121817,3742.6873197200002,0.15754416905045313,-0.020220771846551466,43.53932584269663,310,712,3758.030674625282
4017110277719148289,187.29424744143694,2899.93302141,0.3940256972777867,0.0,56.74603174603175,143,252,3091.1675258242144
4017263283405469185,202.20445556634849,7141.36641939,0.030090117918076698,-0.745989701807346,33.6198347107438,2034,6050,7418.470746316265
4017323550554338817,3408.5804563643087,3134.7351025000003,0.21320832767437867,0.0,50.091743119266056,273,545,6545.447642141054
4019895412775450368,1991.7775006940253,2640.30025492,0.2847008949882416,0.0,42.38178633975482,242,571,4634.924764563908
4020204877254599680,139.58728009905582,71998.85595307,0.060748033614844925,-0.34056758936500453,32.94214876033058,1993,6050,72173.10747244171
4021243448368889856,1047.1151383877868,1498.1937578999998,0.09470702599200144,-0.9916594182737869,37.85123966942149,2290,6050,2645.4219083750854
4021669203289716224,263.70060566839726,26427.33159178,0.06825074237072257,-0.22493555267031695,31.391200951248514,528,1682,26714.208260139134
4022565861939831809,22282.17353538762,14197.577075890002,0.2996023677573185,-16768772492221.303,52.76595744680851,372,705,1676877249258613.0
4022641794255717633,10882.694513693394,2176.83382376,0.558737617842448,-0.997583692891049,43.52280237937872,2634,6052,13164.874082920924
4023616625178799873,39145.22055368058,2087.7711930100004,0.25334428453106705,-0.5791427607154909,40.991535671100365,339,827,41293.43946560744
4023697433751327232,19.74714525298349,2408.2239999800004,0.300159343090048,0.0,9.523809523809524,4,42,2430.9727386638842
4023697881318718465,25.85135301458072,3151.95061998,0.2758701284486444,0.0,8.571428571428571,6,70,3180.560674279067
4026179081117855488,106.8583075471698,6796.18836,0.13958624744632817,-0.25597413408154435,23.3502538071066,46,197,6930.039943429788
4027747397961573889,40.27573008473947,2638.2194499600005,0.08976022874771168,-0.07219814105553957,45.0,207,460,2686.612596437771
4028427053699127040,151.54093890129496,2633.02381341,0.26427116695060954,-0.003806636234519045,29.75206611570248,36,121,2787.588127604253
4028701921959171840,101.76467048864335,17601.40139824,0.2757238783298305,-0.033368055996255475,54.29403202328966,373,687,17709.260113111566
4029299190618134272,2236.751873628349,3354.1458763700007,0.2385430453330258,-0.003586918904932679,31.30434782608696,72,230,5593.641872342174
4029422834086627072,23.673088213985107,2799.9025498399997,0.5116182899882397,0.0,37.254901960784316,38,102,2828.691820953867
4029506971304830209,19.824288423637604,2413.6540000200002,0.24490724451952653,-0.00010443229377421481,5.769230769230769,3,52,2435.9378041182104
4029507714735307777,12.615230337714376,1537.89995998,0.19585236338189546,0.0,3.7735849056603774,2,53,1552.4737139515332
4029749871687083265,750.8288944885268,3662.13654822,0.35387723695152723,0.0,42.873831775700936,367,856,4416.504215078042
4030392204221219329,63.8787228578064,1347.75800996,0.20072959883358918,0.0,9.411764705882353,8,85,1413.6440288061424
4030395639953224449,83.6186742177613,4413.76154738,0.16783749880260374,-0.010872338121106329,17.479674796747968,86,492,4500.145830397898
4030555430101054209,9.167195501382519,3358.38032001,0.3240861720995911,0.0,26.446280991735538,32,121,3370.7883772323785
4030565764341697025,1117.4710766482415,2789.8782899599996,0.3328991690047042,-0.01608513370017728,48.57142857142857,51,105,3912.286871668306
4030626027667524352,35.9452484101336,3796.34803991,0.21044591322903478,-0.06240469313669461,49.78540772532189,116,233,3840.638216766093
4030635536196756737,129.08948682710422,2581.61417484,0.09049923129812824,-0.023360868890426434,52.47295208655333,679,1294,2713.9447408691285
4030708912786799105,13.225123658192311,1612.84376999,0.18414108868407542,0.0,3.3333333333333335,2,60,1627.9103045350332
4031173908980084736,2795.9993938535677,5360.425729910001,0.29563686687889357,-0.3581249964123274,37.77777777777778,85,225,8195.193992073591
4031181049693676544,49658.2269123407,4545.2423384,0.21445398662938117,-2.4659012682787175e+24,24.17218543046358,73,302,2.4659012682787176e+26
4031408429897920512,14.885626912332034,1351.26659997,0.15783060458517134,0.0,4.878048780487805,4,82,1367.7305329281837
4031414524297538817,1872.4262459674922,2726.7956177399997,0.29827663327047876,-0.11438953272493357,36.885245901639344,90,244,4613.643583312691
4031451549482615297,1055.5397506297008,3124.54121527,0.22530212904555796,-0.013175890330714535,38.59649122807017,44,114,4183.6515762232275
4031493134338259457,74.61708582200427,9082.698287860003,0.15611399339634288,-0.26215318888555106,36.156696664902064,683,1889,9185.091832504526
4031673021422897664,12.890961609143353,1984.7171999900002,0.26854565826741766,-0.004187425578133119,31.4410480349345,72,229,2000.712360739631
4032403303704824321,21.633998796579785,2060.57051952,0.10783364846800149,-0.11124067332429399,55.15695067264574,123,223,2094.4069221336895
4033614723417828608,51.236893138599605,4602.2398164900005,0.10878629417741874,-0.07029205950410167,22.28682170542636,115,516,4661.593778520784
4033639786957934336,1481.467420944659,2848.14185731,0.2144124462088601,0.0,16.778523489932887,25,149,4331.753402716747
4034359562055356161,21.067027186326772,5284.65441593,0.15741866816692543,-0.0640996218408455,48.93617021276596,391,799,5313.70559198208
4034786679304751616,817.7876830738288,2521.07586938,0.20821777919657014,0.0,38.31775700934579,123,321,3340.945730245794
4035034554469394176,23.975141410831085,2517.3207997300005,0.10896770520343156,-0.05915503586422399,16.70886075949367,66,395,2548.301121779288
4035430878731345664,2119.3646538477883,2493.75041995,0.4696392626687299,0.0,48.31460674157304,43,89,4617.811466424475
4036548677626662656,39.08238338611055,3296.87667987,0.2426770697778051,0.0,46.25850340136054,68,147,3338.3858339538883
4037073643537925121,1554.6410112833557,1540.4004996200001,0.1644167759484143,0.0,18.609865470852018,83,446,3096.6856786628396
4037121179310444801,63.631672594656685,7237.92173826,0.1091016779336914,-0.10062430293034708,48.40125391849529,772,1595,7312.706857927028
4037179073830813185,585.4716876369235,2331.43490998,0.2405675465362031,0.0,42.465753424657535,31,73,2919.3122730822856
4037282461943784704,288.08835375476775,4760.365619499999,0.11982504149488443,-0.7288422148346835,26.984126984126984,136,504,5122.536445153185
4037511388357114368,104.99787236887607,3552.34051692,0.0881238849981656,-0.18782265939850729,43.33683105981112,413,953,3677.0018940787086
4037717032428033792,656.7432587279544,1897.3229995000002,0.22211094110553858,0.0,32.17665615141956,102,317,2556.28736763901
4037785885739608577,96.72975736525433,1934.5792352600001,0.22307365285662148,0.0,23.228346456692915,59,254,2033.5397291538206
4038768306117031680,930.0825720537117,1741.9142598800001,0.13502764686297253,0.0,22.0,22,100,2673.3471084023413
4039129759104249600,4232.0720349467765,1264.28919972,0.5220426060771436,0.0,44.3609022556391,59,133,5501.581660727547
4039279455324236544,3820.9430145803913,1038.8074192600002,0.4716836338542193,0.0,55.35168195718655,181,327,4864.467270178934
4040382575336130560,0.0,0.0,0.0,0.0,0.0,0,76,0.0
4040843843196854529,9.435688912674149,2151.70406,0.3416676069898303,0.0,32.20338983050847,19,59,2164.5564249825725
4041804592937345281,-978.2547879158266,-776.34299969,-0.07792913671313899,-1.8120502530196547,23.097826086956523,85,368,-1574.1720536709927
4041860229502600193,23.593940302668475,2327.33599982,0.4571934663380227,0.0,39.175257731958766,38,97,2355.5018747860486
